review_id,order_details_id,rating,review_text,review_date
540,80717,5,"Loved it, fits perfectly.",2023-12-19
541,848,5,"Exactly as described, will buy again.",2025-12-17
542,59640,4,"Loved it, fits perfectly.",2026-08-31
543,38759,4,"Really happy with this purchase, great quality!",2025-04-10
544,89061,3,Decent product for the price.,2026-04-04
545,90623,3,"It's okay, expected a bit better.",2026-08-28
546,15394,4,"Loved it, fits perfectly.",2024-12-02
547,2588,3,Decent product for the price.,2026-08-31
548,95890,5,"Loved it, fits perfectly.",2025-10-21
549,44727,5,"Really happy with this purchase, great quality!",2026-06-15
550,68075,3,"It's okay, expected a bit better.",2026-05-12
551,84421,5,"Nice product, fast delivery too.",2026-09-14
552,13018,4,"Nice product, fast delivery too.",2025-04-01
553,6457,5,"Exactly as described, will buy again.",2025-11-21
554,81126,5,Good value for money.,2026-01-09
555,35161,2,"Disappointed, expected better.",2025-11-07
556,32529,4,"Loved it, fits perfectly.",2026-03-28
557,56024,4,Good value for money.,2026-06-08
558,60179,1,Product did not match the description.,2025-11-16
559,18653,5,"Loved it, fits perfectly.",2026-03-08
560,95877,1,Product did not match the description.,2024-09-23
561,10884,5,"Really happy with this purchase, great quality!",2026-07-12
562,31206,4,Good value for money.,2025-01-12
563,22211,2,Not satisfied with the quality.,2024-10-26
564,7083,0,Decent product for the price.,2026-06-28
565,84410,2,"Disappointed, expected better.",2026-02-14
566,75964,2,Product did not match the description.,2025-11-14
567,48148,4,"Nice product, fast delivery too.",2026-08-30
568,13195,4,"Exactly as described, will buy again.",2026-07-05
569,2359,4,,2026-09-10
570,10988,5,"Loved it, fits perfectly.",2025-12-02
571,35345,5,"Loved it, fits perfectly.",2026-05-01
572,14342,5,"Exactly as described, will buy again.",2026-06-13
573,99778,3,"It's okay, expected a bit better.",2023-12-03
574,93052,2,Not satisfied with the quality.,2026-03-10
575,35093,4,"Really happy with this purchase, great quality!",2026-01-07
576,25359,5,"Really happy with this purchase, great quality!",2026-08-29
577,98402,3,"Average quality, does the job.",2024-03-30
578,29536,5,"Really happy with this purchase, great quality!",2026-04-23
579,5220,4,"Nice product, fast delivery too.",2024-09-17
580,70858,0,"Really happy with this purchase, great quality!",2025-06-24
581,39340,5,"Loved it, fits perfectly.",2026-05-29
582,29685,5,"Nice product, fast delivery too.",2025-03-07
583,98542,4,"Exactly as described, will buy again.",2026-09-08
584,50213,4,"Loved it, fits perfectly.",2025-12-11
585,93423,2,Not satisfied with the quality.,2025-05-09
586,80166,3,"It's okay, expected a bit better.",2026-03-03
587,33240,2,Not satisfied with the quality.,2026-01-14
588,36447,4,"Loved it, fits perfectly.",2025-11-08
589,2473,1,"Disappointed, expected better.",2024-03-23
590,27288,4,"Loved it, fits perfectly.",2025-07-28
591,72465,5,"Exactly as described, will buy again.",2025-09-15
592,37261,5,"Nice product, fast delivery too.",2025-07-07
593,37696,1,Product did not match the description.,2026-07-20
594,33492,5,"Exactly as described, will buy again.",2024-12-31
595,45869,4,"Nice product, fast delivery too.",2025-11-15
596,5444,1,"Disappointed, expected better.",2026-01-14
597,63091,5,"Loved it, fits perfectly.",2024-09-01
598,87964,5,"Exactly as described, will buy again.",2026-03-10
599,23334,0,"Loved it, fits perfectly.",2024-01-07
600,63796,1,Product did not match the description.,2026-06-01
601,97298,5,,2026-08-27
602,31532,1,Product did not match the description.,2025-07-11
603,46227,4,"Nice product, fast delivery too.",2025-12-03
604,56586,3,Decent product for the price.,2025-07-14
605,99444,4,"Nice product, fast delivery too.",2025-05-25
606,100264,3,Decent product for the price.,2026-08-18
607,5515,5,"Loved it, fits perfectly.",2025-03-13
608,95917,1,Product did not match the description.,2026-09-06
609,75348,2,Product did not match the description.,2024-12-13
610,27172,5,,2025-11-05
611,66038,3,"It's okay, expected a bit better.",2026-01-07
612,24031,4,"Nice product, fast delivery too.",2026-01-21
613,67003,5,Good value for money.,2024-07-05
614,25867,5,"Nice product, fast delivery too.",2024-02-06
615,61283,4,"Exactly as described, will buy again.",2025-12-31
616,89632,3,Decent product for the price.,2025-10-23
617,82915,2,Not satisfied with the quality.,2026-06-24
618,50944,5,"Exactly as described, will buy again.",2025-03-04
619,67054,4,"Loved it, fits perfectly.",2026-06-04
620,14153,3,"It's okay, expected a bit better.",2024-11-09
621,66654,4,"Loved it, fits perfectly.",2026-03-28
622,77316,5,Good value for money.,2026-09-06
623,56998,3,"It's okay, expected a bit better.",2024-06-22
624,84282,3,Decent product for the price.,2026-07-16
625,36386,3,Decent product for the price.,2025-09-14
626,84142,5,,2024-12-13
627,69995,5,Good value for money.,2024-10-31
628,77496,5,"Loved it, fits perfectly.",2026-09-14
629,81673,2,Not satisfied with the quality.,2026-06-12
630,12073,4,"Really happy with this purchase, great quality!",2026-08-31
631,48815,5,,2025-02-16
632,21450,4,Good value for money.,2026-09-08
633,25476,5,Good value for money.,2026-05-21
634,27178,5,Good value for money.,2026-01-13
635,10542,4,"Exactly as described, will buy again.",2025-08-14
636,94306,5,"Exactly as described, will buy again.",2025-08-09
637,7053,2,"Disappointed, expected better.",2025-01-29
638,25585,2,Not satisfied with the quality.,2026-09-15
639,28022,4,"Really happy with this purchase, great quality!",2026-08-03
640,98923,5,"Nice product, fast delivery too.",2025-01-08
641,79972,3,"Average quality, does the job.",2026-06-22
642,73820,5,,2025-07-10
643,10101,5,Good value for money.,2025-09-08
644,47964,5,"Loved it, fits perfectly.",2025-11-20
645,69307,4,"Nice product, fast delivery too.",2025-02-05
646,35969,3,"Average quality, does the job.",2025-12-25
647,18551,1,"Disappointed, expected better.",2026-01-04
648,37872,4,"Loved it, fits perfectly.",2026-07-09
649,90089,1,Product did not match the description.,2025-04-19
650,66320,4,"Nice product, fast delivery too.",2024-08-20
651,74629,2,"Disappointed, expected better.",2026-09-08
652,13893,5,"Nice product, fast delivery too.",2026-07-20
653,28376,5,"Exactly as described, will buy again.",2025-01-29
654,67884,3,Decent product for the price.,2026-07-14
655,6837,5,"Really happy with this purchase, great quality!",2026-02-03
656,78015,5,"Nice product, fast delivery too.",2025-07-08
657,33899,5,Good value for money.,2024-08-29
658,39657,4,,2026-03-29
659,78540,5,"Loved it, fits perfectly.",2025-10-15
660,48102,3,"It's okay, expected a bit better.",2025-07-13
661,54871,5,"Loved it, fits perfectly.",2024-11-08
662,32383,4,"Exactly as described, will buy again.",2025-06-26
663,65735,0,Decent product for the price.,2025-10-21
664,36931,2,,2026-07-27
665,22762,4,"Loved it, fits perfectly.",2024-08-07
666,48083,3,Decent product for the price.,2026-07-02
667,9982,3,Decent product for the price.,2026-08-11
668,42569,2,Not satisfied with the quality.,2026-04-07
669,42643,5,Good value for money.,2026-08-19
670,13789,5,Good value for money.,2026-08-31
671,55979,1,"Disappointed, expected better.",2026-08-21
672,6118,5,"Exactly as described, will buy again.",2026-09-15
673,63536,5,Good value for money.,2026-07-13
674,31518,2,"Disappointed, expected better.",2026-01-20
675,44210,4,"Really happy with this purchase, great quality!",2025-01-10
676,2593,4,"Nice product, fast delivery too.",2026-08-18
677,8179,1,Product did not match the description.,2025-11-26
678,33706,5,"Loved it, fits perfectly.",2025-09-29
679,86436,5,"Nice product, fast delivery too.",2026-01-22
680,91764,5,"Exactly as described, will buy again.",2026-09-11
681,20176,5,"Really happy with this purchase, great quality!",2025-03-05
682,51832,5,"Exactly as described, will buy again.",2026-07-22
683,57015,5,"Exactly as described, will buy again.",2025-03-26
684,37135,-1,"Really happy with this purchase, great quality!",2023-12-23
685,76759,3,"Average quality, does the job.",2026-03-30
686,79557,5,"Loved it, fits perfectly.",2026-06-04
687,26711,5,"Really happy with this purchase, great quality!",2023-11-14
688,17640,5,Good value for money.,2026-01-26
689,91430,5,"Nice product, fast delivery too.",2026-01-18
690,96345,5,"Nice product, fast delivery too.",2025-09-09
691,64950,4,"Really happy with this purchase, great quality!",2023-12-26
692,44244,5,Good value for money.,2025-08-01
693,43253,5,"Nice product, fast delivery too.",2025-07-14
694,96066,3,"Average quality, does the job.",2026-05-17
695,34199,5,"Nice product, fast delivery too.",2026-08-29
696,45351,2,Not satisfied with the quality.,2026-05-10
697,43478,5,"Nice product, fast delivery too.",2023-10-17
698,50724,4,"Nice product, fast delivery too.",2025-04-28
699,26613,3,Decent product for the price.,2025-07-23
700,68561,5,"Nice product, fast delivery too.",2024-03-27
701,57189,5,"Nice product, fast delivery too.",2026-08-26
702,49661,4,Good value for money.,2026-01-31
703,37440,2,Product did not match the description.,2025-09-06
704,42179,5,Good value for money.,2026-04-21
705,15251,5,"Exactly as described, will buy again.",2026-01-05
706,68131,3,"It's okay, expected a bit better.",2026-08-21
707,22616,3,Decent product for the price.,2026-05-17
708,20819,5,"Loved it, fits perfectly.",2024-12-18
709,73477,5,Good value for money.,2026-05-24
710,25230,5,"Nice product, fast delivery too.",2026-09-11
711,14832,6,"Exactly as described, will buy again.",2026-05-16
712,59459,3,"Average quality, does the job.",2025-07-17
713,18532,4,"Loved it, fits perfectly.",2025-12-03
714,32281,4,"Loved it, fits perfectly.",2025-01-04
715,66679,4,"Loved it, fits perfectly.",2026-03-26
716,81238,2,Not satisfied with the quality.,2026-04-12
717,39905,0,"Nice product, fast delivery too.",2025-03-24
718,75442,4,"Exactly as described, will buy again.",2026-03-20
719,33828,3,"It's okay, expected a bit better.",2026-09-01
720,19436,3,"Average quality, does the job.",2026-07-07
721,53871,5,"Nice product, fast delivery too.",2026-01-12
722,9107,5,"Really happy with this purchase, great quality!",2025-11-24
723,50828,5,"Exactly as described, will buy again.",2026-08-18
724,10357,0,,2026-09-02
725,70640,4,"Loved it, fits perfectly.",2026-09-10
726,18926,3,Decent product for the price.,2024-03-14
727,62887,5,"Exactly as described, will buy again.",2026-07-10
728,89090,3,"It's okay, expected a bit better.",2026-07-06
729,25332,4,"Really happy with this purchase, great quality!",2025-08-20
730,37935,4,Good value for money.,2025-10-18
731,89171,4,Good value for money.,2025-12-21
732,83360,5,"Really happy with this purchase, great quality!",2025-01-17
733,33391,5,"Exactly as described, will buy again.",2024-03-25
734,38016,4,"Exactly as described, will buy again.",2025-09-11
735,4801,5,"Loved it, fits perfectly.",2025-05-28
736,81281,4,"Really happy with this purchase, great quality!",2026-03-08
737,38580,5,"Loved it, fits perfectly.",2024-09-17
738,7145,4,"Exactly as described, will buy again.",2025-10-18
739,34511,3,Decent product for the price.,2026-08-28
740,9283,5,"Nice product, fast delivery too.",2026-03-15
741,82647,3,"It's okay, expected a bit better.",2025-04-13
742,60538,3,"It's okay, expected a bit better.",2026-04-23
743,59442,3,"Average quality, does the job.",2026-06-15
744,55047,5,"Nice product, fast delivery too.",2026-02-18
745,16524,5,"Loved it, fits perfectly.",2025-05-24
746,81502,3,"It's okay, expected a bit better.",2024-10-13
747,66844,3,Decent product for the price.,2026-07-10
748,48848,5,"Really happy with this purchase, great quality!",2026-06-25
749,66397,3,"It's okay, expected a bit better.",2023-12-03
750,61029,4,"Loved it, fits perfectly.",2026-06-13
751,71427,4,"Loved it, fits perfectly.",2025-06-17
752,7179,5,"Exactly as described, will buy again.",2025-07-16
753,13637,5,"Really happy with this purchase, great quality!",2026-01-05
754,78395,3,"It's okay, expected a bit better.",2025-07-31
755,43308,5,"Nice product, fast delivery too.",2026-01-23
756,21113,3,"Average quality, does the job.",2026-01-09
757,69212,5,"Nice product, fast delivery too.",2025-12-29
758,3999,5,Good value for money.,2025-09-05
759,49857,3,"Average quality, does the job.",2026-06-18
760,82143,3,"It's okay, expected a bit better.",2026-07-11
761,94611,3,"It's okay, expected a bit better.",2024-09-15
762,60726,4,"Nice product, fast delivery too.",2025-06-01
763,39445,5,"Loved it, fits perfectly.",2026-06-18
764,81365,5,"Loved it, fits perfectly.",2024-07-09
765,37572,5,Good value for money.,2025-08-26
766,3217,4,"Exactly as described, will buy again.",2025-02-18
767,56392,4,"Exactly as described, will buy again.",2026-07-28
768,30667,5,Good value for money.,2026-08-20
769,66863,5,"Exactly as described, will buy again.",2025-08-15
770,12864,4,Good value for money.,2026-09-11
771,84652,3,Decent product for the price.,2025-10-20
772,33738,5,"Nice product, fast delivery too.",2026-02-25
773,19563,4,Good value for money.,2024-05-25
774,42132,1,Product did not match the description.,2025-06-21
775,62547,5,"Nice product, fast delivery too.",2025-02-01
776,13263,4,"Really happy with this purchase, great quality!",2026-07-04
777,51037,2,Not satisfied with the quality.,2025-05-17
778,46981,5,,2026-02-22
779,93570,2,Product did not match the description.,2025-12-25
780,38143,4,"Loved it, fits perfectly.",2025-05-20
781,53316,5,"Exactly as described, will buy again.",2026-09-01
782,53286,4,"Loved it, fits perfectly.",2026-03-27
783,25350,4,"Exactly as described, will buy again.",2025-09-04
784,29269,3,Decent product for the price.,2026-03-28
785,55318,3,Decent product for the price.,2025-06-17
786,15526,5,"Exactly as described, will buy again.",2026-03-21
787,5087,5,"Nice product, fast delivery too.",2026-04-02
788,34124,5,"Really happy with this purchase, great quality!",2023-11-02
789,20541,4,Good value for money.,2026-01-18
790,74724,4,"Nice product, fast delivery too.",2026-09-06
791,94169,1,Product did not match the description.,2024-11-19
792,94692,5,"Exactly as described, will buy again.",2026-07-18
793,99221,4,,2024-05-23
794,46982,2,"Disappointed, expected better.",2026-02-22
795,55460,3,"It's okay, expected a bit better.",2024-02-02
796,23346,5,"Nice product, fast delivery too.",2025-03-20
797,45447,5,Good value for money.,2026-09-10
798,8074,5,"Loved it, fits perfectly.",2025-02-23
799,33052,5,"Nice product, fast delivery too.",2026-01-13
800,87102,3,"It's okay, expected a bit better.",2026-09-02
801,47573,5,"Loved it, fits perfectly.",2026-08-17
802,47936,5,"Nice product, fast delivery too.",2024-12-17
803,67967,5,"Really happy with this purchase, great quality!",2026-07-03
804,49651,3,"It's okay, expected a bit better.",2026-01-19
805,97057,2,"Disappointed, expected better.",2026-07-15
806,35675,2,"Disappointed, expected better.",2026-09-09
