order_details_id,order_id,product_id,quantity,unit_price,total_price
834,450,54,1,386.2,386.2
835,451,30,3,654.36,1963.08
836,451,28,1,804.47,804.47
837,452,49,1,361.35,361.35
838,452,46,1,301.02,301.02
839,452,48,2,233.58,467.16
840,453,5,1,1477.93,1477.93
841,454,44,1,1087.25,1087.25
842,454,35,3,275.13,825.39
843,455,16,1,2419.78,2419.78
844,455,13,1,2174.44,2174.44
845,455,20,1,1115.56,1115.56
846,456,28,1,804.47,804.47
847,456,29,1,654.38,654.38
848,457,8,1,1985.38,1985.38
849,458,8,2,1985.38,3970.76
850,459,16,3,2419.78,7259.34
851,459,13,1,2174.44,2174.44
852,460,2,1,2761.13,2761.13
853,461,19,1,1488.07,1488.07
854,461,16,2,2419.78,4839.56
855,461,15,3,2972.8,8918.4
856,462,41,3,893.22,2679.66
857,462,35,1,275.13,275.13
858,463,11,1,922.42,922.42
859,463,1,1,2489.4,2489.4
860,463,8,1,1985.38,1985.38
861,464,18,1,1916.95,1916.95
862,464,12,3,2088.22,6264.66
863,465,19,3,1488.07,4464.21
864,465,21,2,2743.56,5487.12
865,466,51,3,389.69,1169.07
866,466,55,1,145.44,145.44
867,467,13,2,2174.44,4348.88
868,467,16,2,2419.78,4839.56
869,467,14,1,1834.35,1834.35
870,467,17,1,1287.64,1287.64
871,468,17,2,1287.64,2575.28
872,468,21,1,2743.56,2743.56
873,469,29,1,654.38,654.38
874,469,28,2,804.47,1608.94
875,469,26,1,776.2,776.2
876,469,25,3,669.38,2008.14
877,470,55,1,145.44,145.44
878,470,50,3,264.09,792.27
879,470,46,1,301.02,301.02
880,471,20,2,1115.56,2231.12
881,472,40,1,846.15,846.15
882,472,42,1,562.47,562.47
883,473,5,1,1477.93,1477.93
884,473,7,1,969.8,969.8
885,474,40,3,846.15,2538.45
886,475,7,1,969.8,969.8
887,475,8,3,1985.38,5956.14
888,476,50,1,264.09,264.09
889,477,13,1,2174.44,2174.44
890,477,19,1,1488.07,1488.07
891,478,12,1,2088.22,2088.22
892,478,15,1,2972.8,2972.8
893,478,14,1,1834.35,1834.35
894,479,52,1,243.4,243.4
895,480,6,1,1477.04,1477.04
896,481,3,2,782.44,1564.88
897,481,5,1,,1477.93
898,482,48,2,233.58,467.16
899,483,49,1,361.35,361.35
900,484,34,1,823.09,823.09
901,484,44,1,1087.25,1087.25
902,485,52,1,243.4,243.4
903,485,48,1,233.58,233.58
904,485,46,1,301.02,301.02
905,486,39,2,695.64,1391.28
906,487,24,2,716.49,1432.98
907,488,10,2,893.75,1787.5
908,488,5,3,1477.93,4433.79
909,489,6,1,1477.04,1477.04
910,490,8,1,1985.38,1985.38
911,491,49,2,361.35,722.7
912,492,52,1,243.4,243.4
913,492,51,1,389.69,389.69
914,493,54,1,386.2,386.2
915,493,52,1,243.4,243.4
916,494,4,3,2270.49,6811.47
917,494,10,1,893.75,893.75
918,494,1,2,2489.4,4978.8
919,494,5,2,1477.93,2955.86
920,495,47,1,,200.78
921,495,51,1,389.69,389.69
922,496,41,1,893.22,893.22
923,496,44,1,1087.25,1087.25
924,497,36,1,1240.53,1240.53
925,497,40,1,846.15,846.15
926,498,35,3,275.13,825.39
927,498,44,2,1087.25,2174.5
928,498,34,3,823.09,2469.27
929,499,22,2,844.84,1689.68
930,500,16,1,2419.78,2419.78
931,500,15,1,2972.8,2972.8
932,501,21,1,2743.56,2743.56
933,501,22,1,844.84,844.84
934,501,15,2,2972.8,5945.6
935,502,43,1,434.65,434.65
936,502,38,1,1293.67,1293.67
937,502,37,1,664.45,664.45
938,503,39,2,695.64,1391.28
939,504,19,1,1488.07,1488.07
940,504,12,1,2088.22,2088.22
941,505,50,1,264.09,264.09
942,505,49,3,361.35,1084.05
943,505,53,1,394.6,394.6
944,506,45,1,205.29,205.29
945,506,49,3,361.35,1084.05
946,506,47,2,200.78,401.56
947,507,40,2,846.15,1692.3
948,508,8,1,1985.38,1985.38
949,509,42,1,562.47,562.47
950,509,40,1,846.15,846.15
951,510,4,2,2270.49,4540.98
952,511,50,3,264.09,792.27
953,511,53,3,394.6,1183.8
954,511,51,3,389.69,1169.07
955,512,43,2,434.65,869.3
956,512,42,1,562.47,562.47
957,513,5,1,1477.93,1477.93
958,513,3,2,782.44,1564.88
959,513,11,1,922.42,922.42
960,514,38,1,1293.67,1293.67
961,514,44,1,1087.25,1087.25
962,515,8,1,1985.38,1985.38
963,515,1,1,2489.4,2489.4
964,516,3,3,782.44,2347.32
965,517,2,1,2761.13,2761.13
966,517,8,1,1985.38,1985.38
967,518,18,2,1916.95,3833.9
968,518,20,1,1115.56,1115.56
969,519,43,1,434.65,434.65
970,520,31,1,676.56,676.56
971,520,24,1,716.49,716.49
972,521,41,1,893.22,893.22
973,522,24,1,716.49,716.49
974,522,32,1,525.91,525.91
975,523,15,2,2972.8,5945.6
976,523,22,3,844.84,2534.52
977,524,19,1,1488.07,1488.07
978,525,55,2,145.44,290.88
979,526,55,1,145.44,145.44
980,526,52,1,243.4,243.4
981,526,46,1,301.02,301.02
982,527,5,2,1477.93,2955.86
983,528,51,1,389.69,389.69
984,528,47,1,200.78,200.78
985,528,55,1,145.44,145.44
986,529,41,2,893.22,1786.44
987,529,37,1,664.45,664.45
988,530,27,1,377.09,377.09
989,531,42,1,562.47,562.47
990,532,55,1,145.44,145.44
991,533,11,1,922.42,922.42
992,534,30,1,654.36,654.36
993,535,14,1,1834.35,1834.35
994,536,2,1,2761.13,2761.13
995,537,8,1,1985.38,1985.38
996,537,3,1,782.44,782.44
997,537,10,1,893.75,893.75
998,537,7,2,969.8,1939.6
999,538,53,1,394.6,394.6
1000,538,49,1,361.35,361.35
1001,538,52,1,243.4,243.4
1002,538,54,2,386.2,772.4
1003,539,44,1,1087.25,1087.25
1004,540,23,1,375.75,375.75
1005,541,7,1,969.8,969.8
1006,542,19,1,1488.07,1488.07
1007,543,33,3,988.73,2966.19
1008,544,7,1,969.8,969.8
1009,544,10,1,893.75,893.75
1010,545,16,3,2419.78,7259.34
1011,546,26,2,776.2,1552.4
1012,547,46,2,301.02,602.04
1013,548,12,1,2088.22,2088.22
1014,549,16,1,2419.78,2419.78
1015,549,19,1,1488.07,1488.07
1016,549,22,1,844.84,844.84
1017,550,52,1,243.4,243.4
1018,551,25,2,669.38,1338.76
1019,551,33,2,988.73,1977.46
1020,552,2,1,2761.13,2761.13
1021,553,17,2,1287.64,2575.28
1022,553,15,1,2972.8,2972.8
1023,553,20,1,1115.56,1115.56
1024,554,23,2,375.75,751.5
1025,554,28,1,804.47,804.47
1026,554,26,3,776.2,2328.6
1027,555,35,1,275.13,275.13
1028,555,39,2,695.64,1391.28
1029,556,40,2,846.15,1692.3
1030,557,29,1,654.38,654.38
1031,557,26,2,776.2,1552.4
1032,558,11,2,922.42,1844.84
1033,558,9,2,3021.33,6042.66
1034,558,6,1,1477.04,1477.04
1035,559,35,1,275.13,275.13
1036,560,50,1,264.09,264.09
1037,560,51,1,389.69,389.69
1038,561,9,1,3021.33,3021.33
1039,561,1,2,2489.4,4978.8
1040,561,10,2,893.75,1787.5
1041,561,2,1,2761.13,2761.13
1042,562,19,2,1488.07,2976.14
1043,563,12,2,2088.22,4176.44
1044,563,16,2,2419.78,4839.56
1045,564,46,1,301.02,301.02
1046,565,53,2,394.6,789.2
1047,566,19,2,1488.07,2976.14
1048,566,14,2,1834.35,3668.7
1049,567,30,1,654.36,654.36
1050,567,25,1,669.38,669.38
1051,568,12,1,2088.22,2088.22
1052,568,20,2,1115.56,2231.12
1053,569,11,1,,922.42
1054,570,31,2,676.56,1353.12
1055,571,19,2,1488.07,2976.14
1056,571,22,1,844.84,844.84
1057,571,21,1,2743.56,2743.56
1058,572,47,1,200.78,200.78
1059,572,51,1,389.69,389.69
1060,573,3,3,782.44,2347.32
1061,574,6,1,1477.04,1477.04
1062,575,11,1,922.42,922.42
1063,575,10,1,893.75,893.75
1064,576,37,1,664.45,664.45
1065,577,16,1,2419.78,2419.78
1066,578,46,1,301.02,301.02
1067,579,8,1,1985.38,1985.38
1068,580,55,1,145.44,145.44
1069,580,51,1,389.69,389.69
1070,580,50,1,264.09,264.09
1071,580,49,1,361.35,361.35
1072,581,36,1,1240.53,1240.53
1073,581,44,1,1087.25,1087.25
1074,582,15,1,2972.8,2972.8
1075,583,41,1,893.22,893.22
1076,584,31,1,676.56,676.56
1077,585,51,2,389.69,779.38
1078,586,49,1,361.35,361.35
1079,586,55,1,145.44,145.44
1080,587,53,2,394.6,789.2
1081,588,5,1,1477.93,1477.93
1082,589,9,1,3021.33,3021.33
1083,589,1,1,2489.4,2489.4
1084,589,3,1,782.44,782.44
1085,590,22,1,844.84,844.84
1086,591,29,1,654.38,654.38
1087,591,32,1,525.91,525.91
1088,592,16,3,2419.78,7259.34
1089,592,13,1,2174.44,2174.44
1090,593,46,1,301.02,301.02
1091,593,55,1,145.44,145.44
1092,593,53,3,394.6,1183.8
1093,594,17,1,1287.64,1287.64
1094,594,13,1,2174.44,2174.44
1095,595,48,1,233.58,233.58
1096,595,46,1,301.02,301.02
1097,596,36,3,1240.53,3721.59
1098,597,49,1,361.35,361.35
1099,597,45,1,205.29,205.29
1100,597,52,3,243.4,730.2
1101,597,55,1,145.44,145.44
1102,598,52,1,243.4,243.4
1103,598,45,1,205.29,205.29
1104,599,38,2,1293.67,2587.34
1105,599,35,1,275.13,275.13
1106,599,34,1,823.09,823.09
1107,600,17,1,1287.64,1287.64
1108,600,15,3,2972.8,8918.4
1109,600,18,1,1916.95,1916.95
1110,601,43,2,,869.3
1111,601,38,1,1293.67,1293.67
1112,602,31,1,676.56,676.56
1113,602,27,1,377.09,377.09
1114,603,1,1,2489.4,2489.4
1115,603,8,1,1985.38,1985.38
1116,603,10,1,893.75,893.75
1117,604,32,1,525.91,525.91
1118,604,27,2,377.09,754.18
1119,605,34,1,823.09,823.09
1120,605,44,1,1087.25,1087.25
1121,606,26,1,776.2,776.2
1122,607,32,1,525.91,525.91
1123,607,33,1,988.73,988.73
1124,607,25,1,669.38,669.38
1125,608,52,3,243.4,730.2
1126,608,55,0,145.44,145.44
1127,608,48,1,233.58,233.58
1128,608,46,1,301.02,301.02
1129,609,36,3,1240.53,3721.59
1130,610,31,2,676.56,1353.12
1131,610,29,3,654.38,1963.14
1132,611,42,1,562.47,562.47
1133,611,41,1,893.22,893.22
1134,611,35,3,275.13,825.39
1135,612,43,3,434.65,1303.95
1136,612,40,1,846.15,846.15
1137,612,41,1,893.22,893.22
1138,613,17,1,1287.64,1287.64
1139,614,27,1,377.09,377.09
1140,614,29,1,654.38,654.38
1141,615,38,1,1293.67,1293.67
1142,615,35,1,275.13,275.13
1143,616,3,1,782.44,782.44
1144,617,42,1,562.47,562.47
1145,617,37,1,664.45,664.45
1146,618,23,1,375.75,375.75
1147,618,26,2,776.2,1552.4
1148,619,17,2,1287.64,2575.28
1149,619,14,1,1834.35,1834.35
1150,620,35,1,275.13,275.13
1151,621,54,2,386.2,772.4
1152,621,50,1,,264.09
1153,622,27,1,377.09,377.09
1154,622,33,1,988.73,988.73
1155,623,42,1,562.47,562.47
1156,623,40,2,846.15,1692.3
1157,624,15,1,2972.8,2972.8
1158,624,12,1,2088.22,2088.22
1159,624,18,1,1916.95,1916.95
1160,625,28,2,804.47,1608.94
1161,626,36,1,1240.53,1240.53
1162,626,41,3,893.22,2679.66
1163,627,12,3,2088.22,6264.66
1164,627,16,3,2419.78,7259.34
1165,628,40,2,846.15,1692.3
1166,629,9,1,3021.33,3021.33
1167,629,1,1,2489.4,2489.4
1168,630,37,3,664.45,1993.35
1169,630,41,2,893.22,1786.44
1170,630,44,1,1087.25,1087.25
1171,630,39,1,695.64,695.64
1172,631,38,1,1293.67,1293.67
1173,632,41,1,893.22,893.22
1174,633,40,1,846.15,846.15
1175,634,15,1,2972.8,2972.8
1176,634,12,1,2088.22,2088.22
1177,634,21,3,2743.56,8230.68
1178,635,47,3,200.78,602.34
1179,635,49,1,361.35,361.35
1180,636,1,1,2489.4,2489.4
1181,636,8,1,1985.38,1985.38
1182,636,9,1,,3021.33
1183,637,31,1,676.56,676.56
1184,638,9,1,3021.33,3021.33
1185,638,5,1,,1477.93
1186,639,19,1,1488.07,1488.07
1187,639,21,2,2743.56,5487.12
1188,640,50,1,264.09,264.09
1189,641,1,1,2489.4,2489.4
1190,642,14,1,1834.35,1834.35
1191,642,18,1,,1916.95
1192,642,22,1,844.84,844.84
1193,643,23,1,375.75,375.75
1194,644,33,1,988.73,988.73
1195,645,21,1,2743.56,2743.56
1196,646,45,2,205.29,410.58
1197,646,54,2,386.2,772.4
1198,646,46,1,301.02,301.02
1199,647,42,1,562.47,562.47
1200,648,27,2,377.09,754.18
1201,649,52,1,243.4,243.4
1202,650,2,1,2761.13,2761.13
1203,651,51,2,389.69,779.38
1204,652,23,1,375.75,375.75
1205,653,35,1,275.13,275.13
1206,653,37,2,664.45,1328.9
1207,654,14,3,1834.35,5503.05
1208,654,20,1,1115.56,1115.56
1209,655,44,1,1087.25,1087.25
1210,655,38,3,1293.67,3881.01
1211,656,30,3,654.36,1963.08
1212,656,29,2,654.38,1308.76
1213,656,25,1,669.38,669.38
1214,657,12,1,2088.22,2088.22
1215,658,45,1,205.29,205.29
1216,658,54,2,386.2,772.4
1217,659,14,1,1834.35,1834.35
1218,660,33,1,988.73,988.73
1219,660,28,1,804.47,804.47
1220,661,39,1,,695.64
1221,661,41,1,,893.22
1222,662,43,2,434.65,869.3
1223,663,19,1,1488.07,1488.07
1224,663,16,2,2419.78,4839.56
1225,664,50,3,264.09,792.27
1226,665,33,1,988.73,988.73
1227,665,25,1,669.38,669.38
1228,665,32,1,525.91,525.91
1229,666,48,1,233.58,233.58
1230,667,53,1,394.6,394.6
1231,667,54,1,386.2,386.2
1232,668,4,1,2270.49,2270.49
1233,668,10,1,893.75,893.75
1234,668,8,3,1985.38,5956.14
1235,668,3,1,782.44,782.44
1236,669,15,2,2972.8,5945.6
1237,669,20,2,1115.56,2231.12
1238,669,19,1,1488.07,1488.07
1239,670,54,1,386.2,386.2
1240,671,21,1,2743.56,2743.56
1241,672,45,1,205.29,205.29
1242,672,55,1,145.44,145.44
1243,672,52,1,243.4,243.4
1244,672,48,1,233.58,233.58
1245,673,30,1,654.36,654.36
1246,673,27,2,377.09,754.18
1247,673,32,1,525.91,525.91
1248,674,36,1,1240.53,1240.53
1249,675,30,3,654.36,1963.08
1250,675,28,1,804.47,804.47
1251,676,17,1,1287.64,1287.64
1252,676,21,1,2743.56,2743.56
1253,677,45,1,205.29,205.29
1254,677,52,1,243.4,243.4
1255,677,51,1,389.69,389.69
1256,677,50,1,264.09,264.09
1257,678,47,1,200.78,200.78
1258,679,18,1,1916.95,1916.95
1259,680,3,1,782.44,782.44
1260,680,4,3,2270.49,6811.47
1261,681,26,1,776.2,776.2
1262,681,25,1,669.38,669.38
1263,681,30,2,654.36,1308.72
1264,682,32,1,525.91,525.91
1265,682,23,3,375.75,1127.25
1266,683,43,1,434.65,434.65
1267,684,34,2,823.09,1646.18
1268,685,24,1,716.49,716.49
1269,686,30,2,654.36,1308.72
1270,687,22,1,844.84,844.84
1271,687,21,1,2743.56,2743.56
1272,688,39,2,695.64,1391.28
1273,688,34,1,823.09,823.09
1274,688,41,1,893.22,893.22
1275,689,22,1,844.84,844.84
1276,689,12,1,2088.22,2088.22
1277,690,5,1,1477.93,1477.93
1278,691,15,1,2972.8,2972.8
1279,692,45,1,205.29,205.29
1280,693,18,1,1916.95,1916.95
1281,693,21,1,2743.56,2743.56
1282,694,45,1,205.29,205.29
1283,694,47,1,200.78,200.78
1284,694,54,3,386.2,1158.6
1285,694,53,1,394.6,394.6
1286,695,43,1,434.65,434.65
1287,696,22,1,844.84,844.84
1288,697,10,2,893.75,1787.5
1289,697,3,1,782.44,782.44
1290,697,7,1,969.8,969.8
1291,698,14,1,1834.35,1834.35
1292,698,18,1,1916.95,1916.95
1293,699,41,1,893.22,893.22
1294,699,38,2,1293.67,2587.34
1295,700,18,2,1916.95,3833.9
1296,700,21,1,2743.56,2743.56
1297,700,20,2,,2231.12
1298,700,12,1,2088.22,2088.22
1299,701,40,2,846.15,1692.3
1300,701,34,2,823.09,1646.18
1301,701,44,1,1087.25,1087.25
1302,702,28,1,804.47,804.47
1303,703,42,2,562.47,1124.94
1304,704,49,1,361.35,361.35
1305,704,51,1,389.69,389.69
1306,704,50,2,264.09,528.18
1307,705,53,1,394.6,394.6
1308,705,54,1,386.2,386.2
1309,705,52,1,243.4,243.4
1310,705,47,2,200.78,401.56
1311,706,35,1,275.13,275.13
1312,707,53,2,394.6,789.2
1313,707,45,-1,205.29,205.29
1314,708,50,1,264.09,264.09
1315,708,46,1,301.02,301.02
1316,708,47,1,200.78,200.78
1317,708,52,1,243.4,243.4
1318,709,34,2,823.09,1646.18
1319,709,42,1,562.47,562.47
1320,710,8,1,1985.38,1985.38
1321,711,23,1,375.75,375.75
1322,711,27,1,377.09,377.09
1323,712,22,2,844.84,1689.68
1324,713,2,1,2761.13,2761.13
1325,714,34,2,823.09,1646.18
1326,715,12,1,2088.22,2088.22
1327,716,22,2,844.84,1689.68
1328,716,15,1,2972.8,2972.8
1329,717,52,2,243.4,486.8
1330,717,50,2,264.09,528.18
1331,718,33,2,988.73,1977.46
1332,718,26,1,776.2,776.2
1333,719,27,1,377.09,377.09
1334,719,25,1,669.38,669.38
1335,720,12,1,2088.22,2088.22
1336,720,16,1,2419.78,2419.78
1337,721,23,1,375.75,375.75
1338,722,17,1,1287.64,1287.64
1339,723,2,1,2761.13,2761.13
1340,724,9,1,3021.33,3021.33
1341,725,32,2,525.91,1051.82
1342,725,26,1,776.2,776.2
1343,726,12,2,2088.22,4176.44
1344,727,45,2,205.29,410.58
1345,727,55,1,145.44,145.44
1346,728,44,2,1087.25,2174.5
1347,728,36,1,1240.53,1240.53
1348,728,34,2,823.09,1646.18
1349,728,39,2,695.64,1391.28
1350,729,46,1,301.02,301.02
1351,729,54,1,386.2,386.2
1352,730,49,1,361.35,361.35
1353,731,8,3,1985.38,5956.14
1354,731,9,2,3021.33,6042.66
1355,731,5,1,1477.93,1477.93
1356,731,11,1,922.42,922.42
1357,732,28,1,804.47,804.47
1358,732,25,2,669.38,1338.76
1359,733,53,1,394.6,394.6
1360,733,55,1,145.44,145.44
1361,733,52,1,243.4,243.4
1362,734,38,3,1293.67,3881.01
1363,735,21,1,2743.56,2743.56
1364,735,15,3,2972.8,8918.4
1365,735,18,1,1916.95,1916.95
1366,735,12,1,2088.22,2088.22
1367,736,48,1,233.58,233.58
1368,736,49,1,361.35,361.35
1369,736,51,1,389.69,389.69
1370,736,55,1,145.44,145.44
1371,737,48,1,233.58,233.58
1372,738,29,1,654.38,654.38
1373,738,31,1,676.56,676.56
1374,738,33,3,,2966.19
1375,739,34,1,823.09,823.09
1376,739,40,2,846.15,1692.3
1377,739,39,3,695.64,2086.92
1378,739,38,1,1293.67,1293.67
1379,740,35,1,275.13,275.13
1380,740,42,1,562.47,562.47
1381,740,40,2,846.15,1692.3
1382,740,36,1,1240.53,1240.53
1383,741,4,1,2270.49,2270.49
1384,742,42,2,562.47,1124.94
1385,743,22,1,844.84,844.84
1386,743,20,1,1115.56,1115.56
1387,743,21,1,2743.56,2743.56
1388,743,14,1,1834.35,1834.35
1389,744,32,1,525.91,525.91
1390,744,27,3,377.09,1131.27
1391,745,47,3,200.78,602.34
1392,746,12,1,2088.22,2088.22
1393,747,53,1,394.6,394.6
1394,748,5,1,1477.93,1477.93
1395,748,6,1,1477.04,1477.04
1396,748,4,1,2270.49,2270.49
1397,749,22,1,844.84,844.84
1398,749,14,2,1834.35,3668.7
1399,749,21,2,2743.56,5487.12
1400,750,23,1,375.75,375.75
1401,750,25,1,669.38,669.38
1402,751,21,2,2743.56,5487.12
1403,751,19,3,1488.07,4464.21
1404,752,42,1,562.47,562.47
1405,753,29,1,654.38,654.38
1406,753,30,1,654.36,654.36
1407,754,5,3,1477.93,4433.79
1408,755,41,1,893.22,893.22
1409,755,37,1,664.45,664.45
1410,755,43,2,434.65,869.3
1411,756,28,1,804.47,804.47
1412,756,31,1,676.56,676.56
1413,757,15,1,2972.8,2972.8
1414,758,25,1,669.38,669.38
1415,758,29,1,654.38,654.38
1416,758,27,1,377.09,377.09
1417,759,4,2,2270.49,4540.98
1418,760,20,1,1115.56,1115.56
1419,760,19,2,1488.07,2976.14
1420,761,54,1,386.2,386.2
1421,762,2,1,2761.13,2761.13
1422,763,17,1,1287.64,1287.64
1423,763,18,1,1916.95,1916.95
1424,763,19,1,1488.07,1488.07
1425,764,29,1,654.38,654.38
1426,765,28,1,804.47,804.47
1427,765,30,1,654.36,654.36
1428,765,33,1,988.73,988.73
1429,765,31,2,676.56,1353.12
1430,766,36,-1,1240.53,2481.06
1431,766,43,1,434.65,434.65
1432,767,24,1,716.49,716.49
1433,767,31,3,676.56,2029.68
1434,767,26,1,776.2,776.2
1435,768,12,1,2088.22,2088.22
1436,768,19,1,1488.07,1488.07
1437,768,20,2,1115.56,2231.12
1438,769,10,1,893.75,893.75
1439,770,28,1,804.47,804.47
1440,770,25,1,669.38,669.38
1441,771,43,1,434.65,434.65
1442,771,38,1,1293.67,1293.67
1443,772,4,2,2270.49,4540.98
1444,773,3,1,782.44,782.44
1445,774,4,1,2270.49,2270.49
1446,775,21,3,2743.56,8230.68
1447,775,20,1,1115.56,1115.56
1448,776,44,1,1087.25,1087.25
1449,777,46,1,,301.02
1450,778,17,3,1287.64,3862.92
1451,778,18,2,1916.95,3833.9
1452,779,18,3,1916.95,5750.85
1453,779,22,3,844.84,2534.52
1454,779,19,2,1488.07,2976.14
1455,779,12,1,2088.22,2088.22
1456,780,20,2,1115.56,2231.12
1457,781,38,1,1293.67,1293.67
1458,781,34,2,823.09,1646.18
1459,782,4,1,2270.49,2270.49
1460,782,5,1,1477.93,1477.93
1461,782,10,3,893.75,2681.25
1462,783,39,2,695.64,1391.28
1463,783,34,1,823.09,823.09
1464,784,36,1,1240.53,1240.53
1465,785,34,2,823.09,1646.18
1466,786,2,1,2761.13,2761.13
1467,786,1,2,2489.4,4978.8
1468,787,21,1,2743.56,2743.56
1469,787,22,1,844.84,844.84
1470,787,18,1,1916.95,1916.95
1471,787,15,1,2972.8,2972.8
1472,788,40,3,846.15,2538.45
1473,788,43,1,434.65,434.65
1474,788,37,1,664.45,664.45
1475,788,36,1,1240.53,1240.53
1476,789,1,1,2489.4,2489.4
1477,790,51,1,389.69,389.69
1478,790,48,1,233.58,233.58
1479,791,52,1,243.4,243.4
1480,792,15,1,,2972.8
1481,793,14,2,1834.35,3668.7
1482,793,20,1,1115.56,1115.56
1483,794,50,1,264.09,264.09
1484,794,49,3,361.35,1084.05
1485,795,51,2,389.69,779.38
1486,796,18,1,1916.95,1916.95
1487,797,18,2,1916.95,3833.9
1488,797,21,1,2743.56,2743.56
1489,798,18,1,1916.95,1916.95
1490,799,31,1,676.56,676.56
1491,800,36,1,1240.53,1240.53
1492,801,2,1,2761.13,2761.13
1493,801,7,1,969.8,969.8
1494,802,35,1,275.13,275.13
1495,802,44,1,1087.25,1087.25
1496,802,42,2,562.47,1124.94
1497,803,29,2,654.38,1308.76
1498,803,28,1,804.47,804.47
1499,804,26,1,776.2,776.2
1500,805,33,1,988.73,988.73
1501,806,34,1,823.09,823.09
1502,806,44,1,1087.25,1087.25
1503,807,14,1,1834.35,1834.35
1504,808,52,1,243.4,243.4
1505,808,49,1,361.35,361.35
1506,809,7,2,969.8,1939.6
1507,810,54,1,386.2,386.2
1508,811,34,1,823.09,823.09
1509,812,30,3,654.36,1963.08
1510,812,29,2,654.38,1308.76
1511,813,49,1,361.35,361.35
1512,813,53,3,394.6,1183.8
1513,813,55,1,145.44,145.44
1514,814,17,2,1287.64,2575.28
1515,814,22,2,844.84,1689.68
1516,814,14,2,1834.35,3668.7
1517,815,52,2,243.4,486.8
1518,816,12,1,2088.22,2088.22
1519,816,14,1,1834.35,1834.35
1520,817,2,1,2761.13,2761.13
1521,817,6,1,1477.04,1477.04
1522,818,34,1,823.09,823.09
1523,818,42,2,562.47,1124.94
1524,818,38,1,1293.67,1293.67
1525,819,2,1,,2761.13
1526,819,5,2,1477.93,2955.86
1527,819,7,1,969.8,969.8
1528,819,10,1,893.75,893.75
1529,820,52,1,243.4,243.4
1530,821,22,3,844.84,2534.52
1531,821,20,1,1115.56,1115.56
1532,821,21,1,2743.56,2743.56
1533,821,17,2,1287.64,2575.28
1534,822,41,1,893.22,893.22
1535,822,34,1,823.09,823.09
1536,823,17,3,1287.64,3862.92
1537,824,45,3,205.29,615.87
1538,824,53,2,394.6,789.2
1539,825,51,1,389.69,389.69
1540,825,55,1,145.44,145.44
1541,826,21,1,2743.56,2743.56
1542,827,47,3,200.78,602.34
1543,828,34,2,823.09,1646.18
1544,828,43,0,434.65,434.65
1545,829,9,2,3021.33,6042.66
1546,829,11,1,922.42,922.42
1547,830,48,1,233.58,233.58
1548,830,47,2,200.78,401.56
1549,830,45,2,205.29,410.58
1550,831,16,1,2419.78,2419.78
1551,831,20,1,1115.56,1115.56
1552,831,22,1,844.84,844.84
1553,832,44,1,1087.25,1087.25
1554,833,33,2,988.73,1977.46
1555,833,27,1,377.09,377.09
1556,834,24,2,716.49,1432.98
1557,835,49,1,361.35,361.35
1558,836,28,2,804.47,1608.94
1559,837,18,1,1916.95,1916.95
1560,838,44,3,1087.25,3261.75
1561,839,37,3,664.45,1993.35
1562,839,44,1,1087.25,1087.25
1563,839,34,2,823.09,1646.18
1564,839,42,1,562.47,562.47
1565,840,7,1,969.8,969.8
1566,841,24,1,716.49,716.49
1567,841,25,1,669.38,669.38
1568,842,1,2,2489.4,4978.8
1569,842,6,2,1477.04,2954.08
1570,843,19,1,1488.07,1488.07
1571,844,4,2,2270.49,4540.98
1572,845,1,1,2489.4,2489.4
1573,845,9,1,3021.33,3021.33
1574,846,19,1,1488.07,1488.07
1575,846,12,1,2088.22,2088.22
1576,846,16,2,2419.78,4839.56
1577,847,48,1,233.58,233.58
1578,847,53,1,394.6,394.6
1579,848,19,1,1488.07,1488.07
1580,849,25,2,669.38,1338.76
1581,850,51,1,389.69,389.69
1582,851,21,2,2743.56,5487.12
1583,851,22,1,844.84,844.84
1584,851,16,1,2419.78,2419.78
1585,851,17,1,1287.64,1287.64
1586,852,44,1,1087.25,1087.25
1587,853,12,1,2088.22,2088.22
1588,853,22,2,844.84,1689.68
1589,854,37,1,664.45,664.45
1590,854,40,2,846.15,1692.3
1591,854,43,1,434.65,434.65
1592,855,14,1,1834.35,1834.35
1593,855,15,1,2972.8,2972.8
1594,856,44,1,1087.25,1087.25
1595,856,40,1,846.15,846.15
1596,856,34,1,,823.09
1597,856,35,1,275.13,275.13
1598,857,37,1,664.45,664.45
1599,857,36,1,1240.53,1240.53
1600,858,55,1,145.44,145.44
1601,858,48,1,233.58,233.58
1602,859,34,1,823.09,823.09
1603,859,43,1,434.65,434.65
1604,860,33,3,988.73,2966.19
1605,861,16,3,2419.78,7259.34
1606,861,18,2,1916.95,3833.9
1607,861,21,1,2743.56,2743.56
1608,862,20,2,1115.56,2231.12
1609,862,19,2,1488.07,2976.14
1610,862,22,3,844.84,2534.52
1611,862,12,1,2088.22,2088.22
1612,863,40,2,846.15,1692.3
1613,863,39,1,695.64,695.64
1614,864,41,3,893.22,2679.66
1615,864,35,1,275.13,275.13
1616,864,42,1,562.47,562.47
1617,865,10,2,893.75,1787.5
1618,866,36,1,1240.53,1240.53
1619,866,39,1,695.64,695.64
1620,867,38,2,1293.67,2587.34
1621,867,40,3,846.15,2538.45
1622,868,17,1,1287.64,1287.64
1623,869,13,2,2174.44,4348.88
1624,869,17,1,1287.64,1287.64
