return_id,order_details_id,return_reason,return_amount,return_status,return_date
513,4996,Fabric quality poor,1564.88,Approved,2025-09-25
514,4999,Changed mind,275.13,Approved,2025-10-14
515,5003,Fabric quality poor,2681.25,Pending,2025-10-21
516,5014,Wrong size,2972.8,Approved,2025-11-15
517,5019,Changed mind,275.13,Approved,2025-12-18
518,5021,Allergic reaction,1087.25,Approved,2026-01-10
519,5030,Size too small,969.8,Approved,2026-02-13
520,5049,Shade mismatch,1087.25,Approved,2026-05-05
521,5053,Size issue,654.36,Approved,2026-07-22
522,5054,Color mismatch,2419.78,Rejected,2026-07-26
523,5058,Changed mind,1391.28,Rejected,2026-08-23
524,5072,Product damaged,1328.9,Approved,2023-12-08
525,5081,Color mismatch,922.42,Approved,2024-10-05
526,5090,Changed mind,375.75,Approved,2026-03-04
527,5095,Changed mind,2174.44,Rejected,2025-11-05
528,5096,Wrong size,2088.22,Approved,2025-10-28
529,5104,Shade mismatch,1087.25,Approved,2024-01-15
530,5117,Changed mind,4176.44,Approved,2024-06-20
531,5122,Changed mind,301.02,Approved,2024-09-02
532,5129,Color mismatch,2761.13,Approved,2024-09-04
533,5140,Changed mind,716.49,Approved,2024-10-26
534,5149,Changed mind,695.64,Approved,2025-07-15
535,5156,Size too large,1985.38,Rejected,2025-11-15
536,5159,Size too large,2270.49,Approved,2026-01-14
537,5160,Changed mind,4431.12,Rejected,2026-01-09
538,5162,Changed mind,5522.26,Approved,2026-04-19
539,5164,Changed mind,969.8,Approved,2026-04-29
540,5169,Size too large,1844.84,Approved,2026-08-24
541,5171,Allergic reaction,695.64,Approved,2026-09-04
542,5176,Color mismatch,4348.88,Approved,2025-08-23
543,5185,Color mismatch,5487.12,Pending,2025-08-26
544,5203,Color mismatch,5945.6,Approved,2025-09-13
545,5206,Color mismatch,1488.07,Approved,2025-10-12
546,5207,Color mismatch,2231.12,Approved,2025-10-02
547,5210,Size too large,1477.04,Approved,2025-10-16
548,5214,Not as described,243.4,Approved,2023-11-09
549,5221,Fabric quality poor,6042.66,Approved,2024-09-24
550,5223,Color mismatch,1564.88,Approved,2024-11-15
551,5230,Color mismatch,844.84,Approved,2025-09-30
552,5240,SIZE TOO SMALL,782.44,Approved,2026-08-25
553,5255,Allergic reaction,275.13,Approved,2023-09-03
554,5285,Fabric quality poor,782.44,Approved,2026/03/14
555,5291,Wrong size,2419.78,Approved,2025-09-02
556,5292,Color mismatch,3862.92,Approved,2025-09-08
557,5303,Not as described,525.91,Approved,2025-04-25
558,5310,Color mismatch,2954.08,Approved,2025-10-17
559,5319,Wrong size,2088.22,Approved,2026-03-29
560,5333,Changed mind,2481.06,Rejected,2026-02-08
561,5335,Shade mismatch,823.09,Approved,2026-03-29
562,5338,Allergic reaction,1087.25,Approved,2026-04-06
563,5339,Not as described,988.73,Pending,2026-04-16
564,5373,Not as described,751.5,Approved,2025-10-29
565,5418,Size too large,782.44,Pending,2025-09-06
566,5420,Shade mismatch,562.47,Approved,2025-09-30
567,5424,Changed mind,804.47,Approved,2024-07-04
568,5436,Shade mismatch,664.45,Approved,2025-07-06
569,5439,Product damaged,2587.34,Approved,2025-06-28
570,5444,Changed mind,1087.25,Approved,2026-01-23
571,5448,Wrong size,2534.52,Approved,2026-09-02
572,5469,Changed mind,669.38,Approved,2026-08-07
573,5470,Not as described,2413.41,Approved,2026-08-08
574,5471,Changed mind,562.47,Approved,2026-08-02
575,5483,Color mismatch,1939.6,Approved,2026-08-30
576,5490,Wrong size,5487.12,Approved,2026-08-27
577,5493,Changed mind,669.38,Approved,2026-09-08
578,5502,Changed mind,233.58,Approved,2026-08-03
579,5515,Changed mind,233.58,Approved,2025-03-02
580,5522,Color mismatch,4978.8,Approved,2025-06-01
581,5527,Size too large,1985.38,Approved,2025-06-23
582,5529,Size too large,893.75,Approved,2025-06-30
583,5535,Changed mind,562.47,Approved,2025-09-28
584,5539,Not as described,301.02,Approved,2026-01-02
585,5543,Changed mind,361.35,Approved,11-01-2026
586,5558,Changed mind,525.91,Approved,2026-03-29
587,5563,Sole damage,2231.12,Approved,2026-07-03
588,5564,Color mismatch,1287.64,Approved,2026-07-06
589,5570,Size issue,776.2,Approved,2026-05-09
590,5588,Size too large,969.8,Approved,2026-09-10
591,5590,Color mismatch,2088.22,Approved,2024-02-11
592,5592,Fabric quality poor,2761.13,Approved,2024-04-19
593,5596,Wrong size,1916.95,Rejected,2024-07-27
594,5597,Color mismatch,2767.26,Approved,2024-08-26
595,5598,Product damaged,1240.53,Approved,2025-03-10
596,5609,SIZE TOO LARGE,2270.49,Rejected,2023-09-15
597,5612,Fabric quality poor,5522.26,Approved,2023-09-20
598,5614,Size too large,1787.5,Approved,2023-09-28
599,5615,Wrong size,4464.21,Approved,2023-11-04
600,5651,Color mismatch,7468.2,Approved,2026-08-23
601,5660,Size too large,4540.98,Approved,2026-03-07
602,5669,Size too small,922.42,Approved,2025-12-26
603,5702,Shade mismatch,695.64,Rejected,2024-09-02
604,5704,Changed mind,1308.76,Approved,2025-03-11
605,5713,Sole damage,3346.68,Approved,2025-05-12
606,5715,Allergic reaction,2587.34,Rejected,2025-10-12
607,5730,Changed mind,525.91,Approved,2025-09-25
608,5733,Color mismatch,2743.56,Approved,2025-10-08
609,5740,Shade mismatch,562.47,Approved,2025-10-14
610,5754,Shade mismatch,434.65,Approved,2025-11-05
611,5755,Allergic reaction,550.26,Pending,2025-11-06
612,5756,Size too large,2270.49,Pending,2025-11-01
613,5757,Color mismatch,1985.38,Approved,2025-11-09
614,5758,Size too large,1477.93,Approved,2025-11-08
615,5763,Changed mind,2761.13,Rejected,2026-06-15
616,5769,Not as described,145.44,Approved,05 Jan 2026
617,5804,Color mismatch,1834.35,Approved,2026-05-13
618,5806,Size issue,804.47,Approved,2026-06-27
619,5808,Color mismatch,1916.95,Approved,2026-07-17
620,5822,Not as described,1308.76,Approved,2026-04-20
621,5840,Size too small,4540.98,Approved,04/25/2026
622,5841,Changed mind,782.44,Approved,2026-04-26
623,5851,Changed mind,4348.88,Approved,2026-05-16
624,5864,Size too large,2489.4,Approved,2025-04-10
625,5872,Changed mind,4540.98,Pending,2026-01-09
626,5894,Not as described,233.58,Approved,2026-03-29
627,5898,Sole damage,1834.35,Approved,2025-04-13
628,5901,Changed mind,2419.78,Approved,2025-05-03
629,5919,Size too large,2761.13,Approved,2025-07-11
630,5927,Changed mind,1985.38,Approved,2025-08-13
631,5929,Color mismatch,2954.08,Pending,2025-08-25
632,5937,Fabric quality poor,2761.13,Approved,2025-09-27
633,5939,Wrong size,1916.95,Approved,2025-09-22
634,5946,Product damaged,394.6,Approved,2025-11-14
635,5957,Sole damage,2088.22,Approved,2026-01-12
636,5958,Color mismatch,922.42,Approved,2026-01-26
637,5968,Not as described,654.36,Approved,2025-05-22
638,5976,Fabric quality poor,6042.66,Pending,2025-07-08
639,5977,Color mismatch,2174.44,Approved,2025-07-26
640,5988,Changed mind,200.78,Rejected,2025-12-29
641,6019,Not as described,1552.4,Approved,2026-09-02
642,6029,Size too small,1787.5,Approved,2026-06-11
643,6034,Uncomfortable fit,2976.14,Approved,2026-07-03
644,6042,Wrong size,2419.78,Approved,2026-08-09
645,6056,Changed mind,1051.82,Approved,2024-11-16
646,6074,changed mind,8230.68,Approved,2025-08-31
647,6084,Fabric quality poor,2761.13,Pending,2026-02-11
648,6105,Changed mind,716.49,Approved,2026-08-18
649,6114,Product damaged,846.15,Approved,2026-08-27
650,6131,Shade mismatch,1087.25,Approved,2024-06-09
651,6152,Product damaged,1240.53,Approved,2025-02-03
652,6158,Fabric quality poor,969.8,Approved,2025-06-09
653,6160,Product damaged,1328.9,Approved,2025-07-08
654,6164,Not as described,988.73,Approved,2025-06-28
655,6170,Size too large,1985.38,Approved,2025-09-23
656,6178,Changed mind,1692.3,Approved,2026-01-14
657,6186,Size too small,2270.49,Rejected,2026-06-02
658,6188,Fabric quality poor,1477.93,Approved,2026-06-14
659,6208,Color mismatch,2743.56,Rejected,2026-03-07
660,6210,Changed mind,525.91,Approved,2026-04-01
661,6216,Allergic reaction,1692.3,Approved,2026-04-13
662,6219,Color mismatch,922.42,Approved,2026-06-15
663,6221,Size too small,3970.76,Approved,2026-06-05
664,6228,Shade mismatch,1993.35,Approved,2024-04-19
665,6233,Changed mind,1115.56,Approved,2024-08-27
666,6260,Color mismatch,1115.56,Approved,2025-08-26
667,6296,Changed mind,2743.56,Approved,2026-07-09
668,6299,Size issue,669.38,Approved,2026-03-13
669,6307,Fabric quality poor,5522.26,Approved,2026-07-10
670,6319,Changed mind,2954.08,Approved,2024-01-17
671,6335,Uncomfortable fit,1115.56,Approved,2025-01-30
672,6336,Sole damage,5487.12,Approved,2025-02-05
673,6347,Uncomfortable fit,2419.78,Pending,2026-01-30
674,6350,Fabric quality poor,1477.93,Pending,2026-09-08
675,6353,Fabric quality poor,3021.33,Approved,2026-09-05
676,6355,Changed mind,1087.25,Approved,2026-03-28
677,6361,Color mismatch,1844.84,Approved,2026-06-08
678,6381,Color mismatch,2909.4,Approved,2026-06-21
679,6400,Size too large,1844.84,Approved,2025-04-24
680,6414,Changed mind,2972.8,Approved,2025-10-11
681,6415,Wrong size,2231.12,Approved,2025-10-02
682,6417,Fabric quality poor,1844.84,Pending,2025-11-05
683,6418,Changed mind,1477.93,Pending,2025-11-16
684,6424,Wrong size,2174.44,Approved,2025-12-24
685,6439,product damaged,893.22,Pending,2026-08-31
686,6440,Shade mismatch,1293.67,Approved,2026-09-09
687,6450,CHANGED MIND,2174.44,Approved,2025-09-03
688,6451,Sole damage,1834.35,Pending,2025-09-16
689,6458,Wrong size,2174.44,Approved,2025-11-12
690,6460,Changed mind,2088.22,Approved,2025-11-14
691,6463,Sole damage,1488.07,Pending,2025-11-14
692,6464,Changed mind,4176.44,Approved,2025-11-15
693,6480,Size issue,1308.72,Approved,2026-01-03
694,6486,Changed mind,695.64,Approved,2026-04-23
695,6493,Changed mind,2972.8,Approved,2026-07-07
696,6526,Uncomfortable fit,7259.34,Rejected,2026-06-25
697,6535,Wrong size,4839.56,Pending,2026-07-14
698,6540,Sole damage,2088.22,Pending,2026-08-04
699,6545,Size too small,1477.93,Pending,2026-08-11
700,6546,Fabric quality poor,969.8,Approved,2026-08-14
701,6547,Color mismatch,2489.4,Pending,2026-08-11
702,6548,Fabric quality poor,1477.93,Approved,2026-08-11
703,6554,Uncomfortable fit,2976.14,Approved,2026-08-23
704,6580,Changed mind,264.09,Approved,2026-03-23
705,6608,Not as described,669.38,Approved,2026-08-28
706,6623,Changed mind,525.91,Pending,2026-09-03
707,6661,Changed mind,1087.25,Pending,2024-08-16
708,6672,Shade mismatch,434.65,Rejected,2025-06-18
709,6673,Allergic reaction,823.09,Rejected,2025-06-18
710,6690,Size issue,669.38,Approved,2025-11-11
711,6691,Wrong size,8230.68,Rejected,2026/01/05
712,6692,Product damaged,275.13,Approved,2026-02-02
713,6704,Changed mind,654.36,Pending,2026-02-07
714,6709,Changed mind,1087.25,Approved,2026-02-25
715,6719,Allergic reaction,1328.9,Approved,2026-07-15
716,6731,Changed mind,1432.98,Approved,2025-11-14
717,6732,Shade mismatch,1328.9,Approved,2025-12-26
718,6735,Color mismatch,6811.47,Approved,2024-04-30
719,6739,fabric quality poor,1477.93,Approved,2026-08-19
720,6748,Color mismatch,2955.86,Rejected,2026-05-25
721,6749,Size too small,782.44,Approved,2026-05-23
722,6755,Size too small,893.75,Approved,2026-06-01
723,6767,Size too large,782.44,Approved,2026-08-13
724,6768,Uncomfortable fit,1488.07,Pending,2026-08-21
725,6778,Color mismatch,2489.4,Approved,2025-10-10
726,6780,Color mismatch,1689.68,Approved,2025-10-14
727,6792,Changed mind,1127.25,Approved,2023-06-28
728,6798,Size too small,782.44,Approved,2024-01-06
729,6801,Size issue,654.38,Approved,2024-07-04
730,6812,Size too large,5956.14,Pending,2025-02-13
731,6814,Changed mind,2481.06,Approved,2025-03-18
732,6820,NOT AS DESCRIBED,1353.12,Approved,2025/05/16
733,6830,Not as described,200.78,Approved,2025-12-17
734,6833,Size too small,782.44,Approved,2025-12-31
735,6834,Fabric quality poor,9063.99,Approved,2025-12-31
736,6852,Changed mind,1477.93,Approved,2024-06-06
737,6863,Allergic reaction,434.65,Approved,2025-01-01
738,6865,Allergic reaction,275.13,Approved,2025-01-31
739,6872,Shade mismatch,1303.95,Pending,2025-07-17
740,6876,Color mismatch,1834.35,Rejected,2025-11-06
741,6889,Shade mismatch,893.22,Pending,2023-08-06
742,6920,Wrong size,1834.35,Approved,2026-03-02
743,6929,Allergic reaction,893.22,Approved,2026-03-18
744,6938,Changed mind,1477.93,Approved,2026-04-14
745,6940,Allergic reaction,2587.34,Approved,2026-04-25
746,6944,Not as described,528.18,Approved,2026-05-24
747,6951,Not as described,290.88,Approved,2026-06-30
748,6952,Fabric quality poor,6042.66,Approved,2026-07-08
749,6965,Uncomfortable fit,3833.9,Approved,2026-08-28
750,6970,Size issue,1308.72,Approved,2026-08-26
751,6976,Not as described,2149.47,Approved,2026-09-04
752,6994,Changed mind,6042.66,Approved,2025-08-23
753,6995,Product damaged,664.45,Rejected,2025-11-23
754,6998,Sole damage,2743.56,Approved,2026-02-28
755,7004,Size too small,1477.93,Approved,2025-10-05
756,7015,UNCOMFORTABLE FIT,1287.64,Approved,2026-01-17
757,7024,Uncomfortable fit,2743.56,Approved,2026-09-08
758,7026,Size too large,1985.38,Approved,2026-09-07
759,7033,Color mismatch,3833.9,Approved,2026-09-13
760,7038,Size issue,776.2,Approved,2026-09-14
761,7055,Size too large,2489.4,Pending,2025-02-14
762,7062,Allergic reaction,695.64,Approved,2025-09-09
763,7076,Changed mind,5750.85,Approved,2025-12-25
764,7083,Color mismatch,2489.4,Approved,2026-06-20
765,7090,Fabric quality poor,2909.4,Approved,2025-01-30
766,7091,Fabric quality poor,922.42,Approved,2025-01-27
767,7095,Sole damage,2174.44,Pending,2025-12-29
768,7097,Sole damage,7259.34,Approved,2025-12-25
769,7104,Changed mind,695.64,Approved,2025-12-24
770,7109,Sole damage,8918.4,Approved,2025-12-16
771,7110,Wrong size,3668.7,Approved,2025-12-19
772,7112,Size too small,1985.38,Rejected,2025-12-25
773,7114,Changed mind,2270.49,Approved,2025-12-23
774,7143,Shade mismatch,562.47,Approved,2025-10-06
775,7147,Product damaged,893.22,Approved,2025-11-02
776,7162,Sole damage,5487.12,Approved,2024-10-06
777,7163,Changed mind,1786.44,Rejected,2024-10-07
778,7186,Allergic reaction,1087.25,Approved,2026-01-05
779,7190,Wrong size,1834.35,Approved,18 Mar 2026
780,7198,Allergic reaction,1240.53,Approved,2026-06-24
781,7201,Product damaged,1240.53,Approved,2026-07-14
782,7202,Allergic reaction,275.13,Approved,2026-07-16
783,7204,Size too small,1477.93,Approved,2026-08-10
784,7206,CHANGED MIND,2761.13,Approved,2026-08-23
785,7209,Changed mind,2481.06,Approved,2026-08-23
786,7221,Product damaged,602.04,Approved,2026-07-31
787,7230,Sole damage,844.84,Pending,2026-08-20
788,7241,Wrong size,5945.6,Approved,2026-09-08
789,7270,Size too large,782.44,Approved,2026-08-20
790,7278,Changed mind,716.49,Approved,2026-08-16
791,7279,Not as described,669.38,Rejected,2026-08-14
792,7282,Uncomfortable fit,2174.44,Approved,2026-08-27
793,7287,Changed mind,2972.8,Approved,2026-08-23
794,7288,Uncomfortable fit,2575.28,Rejected,2026-08-20
795,7289,Wrong size,1115.56,Approved,2026-08-18
796,7290,Color mismatch,4464.21,Approved,2026-08-28
797,7294,Changed mind,200.78,Approved,25 Aug 2026
798,7299,Sole damage,5945.6,Rejected,2026-08-29
799,7302,Changed mind,1834.35,Approved,2026-09-01
800,7334,Not as described,361.35,Approved,2026-08-14
801,7338,Sole damage,2575.28,Approved,2024-07-07
802,7343,product damaged,550.26,Approved,2024-08-25
803,7362,Sole damage,1115.56,Pending,2026-09-01
804,7366,Color mismatch,2270.49,Approved,2026-08-24
805,7374,Shade mismatch,893.22,Pending,25 Jan 2026
806,7380,Shade mismatch,823.09,Approved,2024-07-13
807,7400,Size too large,1985.38,Approved,2025-09-01
808,7426,Shade mismatch,2174.5,Approved,06-09-2026
809,7430,Size too small,3021.33,Approved,2026-09-11
810,7431,Sole damage,1488.07,Approved,2026-09-09
811,7474,Wrong size,844.84,Rejected,2025-05-24
812,7488,Not as described,676.56,Rejected,2025-04-18
813,7510,Fabric quality poor,2761.13,Pending,2026-03-27
814,7513,Wrong size,2972.8,Rejected,2024-12-18
815,7514,Sole damage,2976.14,Approved,2024-12-17
816,7553,Changed mind,525.91,Pending,2026-04-06
817,7571,Size issue,988.73,Approved,2026-08-28
818,7574,PRODUCT DAMAGED,264.09,Pending,2023-11-07
819,7579,Size too small,922.42,Pending,2024-06-15
820,7593,Changed mind,1977.46,Approved,2026-09-15
821,7615,Changed mind,4348.88,Approved,2026-02-01
822,7630,Changed mind,922.42,Approved,2026-03-23
823,7642,Size issue,654.36,Approved,2025-11-30
824,7653,Size too large,969.8,Approved,2026-07-06
825,7656,Size too large,2489.4,Approved,2026-07-02
826,7666,Size too large,969.8,Approved,2024-10-23
827,7669,Changed mind,676.56,Approved,2024-11-04
828,7671,Size too small,6042.66,Approved,2024-11-04
829,7689,Product damaged,562.47,Approved,2025-03-21
830,7691,Product damaged,846.15,Approved,2025-03-26
831,7697,Not as described,486.8,Rejected,2025-07-18
832,7698,Changed mind,804.47,Approved,2025-09-05
833,7709,Changed mind,969.8,Approved,2026-02-03
834,7711,Changed mind,3833.9,Approved,2026-03-14
835,7712,Color mismatch,4839.56,Approved,2026-04-20
836,7713,Color mismatch,922.42,Approved,2026-06-27
837,7714,Fabric quality poor,969.8,Approved,2026-06-26
838,7724,Shade mismatch,2587.34,Approved,2026-09-05
839,7735,Fabric quality poor,3021.33,Approved,2024-11-18
840,7756,Product damaged,394.6,Approved,2025-09-26
841,7772,Changed mind,922.42,Approved,2026-02-10
842,7776,Not as described,377.09,Rejected,2026-03-16
843,7784,Changed mind,2481.06,Approved,2026-06-04
844,7797,Color mismatch,4978.8,Approved,2025-04-01
845,7810,Changed mind,846.15,Approved,07/06/2025
846,7813,Size too large,3021.33,Approved,18 Aug 2025
847,7814,Color mismatch,2489.4,Approved,2025-08-11
848,7824,Changed mind,1477.04,Approved,2025-10-06
849,7838,shade mismatch,1240.53,Rejected,2026-01-01
850,7865,Changed mind,1477.93,Approved,2026-07-06
851,7878,Not as described,669.38,Pending,2025-11-13
852,7884,Color mismatch,2174.44,Approved,2026-04-01
853,7889,Size too large,922.42,Approved,2026-05-22
854,7897,Product damaged,301.02,Approved,2026-07-12
855,7901,Shade mismatch,1240.53,Approved,2025-06-26
856,7902,Shade mismatch,1293.67,Rejected,2025-06-23
857,7903,Shade mismatch,893.22,Approved,2025-06-29
858,7905,Wrong size,2976.14,Approved,2024-03-05
859,7908,Uncomfortable fit,6264.66,Approved,2024-03-09
860,7909,Wrong size,2976.14,Approved,2024-03-04
861,7929,Size issue,1338.76,Pending,2024-01-04
862,7932,Size too small,2909.4,Approved,2024-01-10
863,7938,Changed mind,695.64,Pending,2025-04-05
864,7940,Fabric quality poor,1985.38,Approved,2025-08-11
865,7942,Changed mind,1564.88,Approved,2025-12-21
866,7950,Changed mind,2174.44,Approved,2026-05-16
867,7974,Product damaged,562.47,Approved,2025-07-08
868,7975,Shade mismatch,2587.34,Approved,2025-07-08
869,7976,Product damaged,361.35,Approved,2026-01-14
870,7978,Changed mind,2086.92,Approved,2026-01-05
871,7991,Color mismatch,1477.93,Approved,2025-09-16
872,7997,Color mismatch,1834.35,Approved,2025-12-21
873,8010,Fabric quality poor,782.44,Approved,2026-03-26
874,8019,Color mismatch,2231.12,Approved,2026-08-12
875,8020,Color mismatch,2489.4,Approved,2026-08-22
876,8027,Changed mind,2743.56,Approved,2024-08-11
877,8042,Not as described,2149.47,Approved,2024-12-13
878,8043,Not as described,776.2,Approved,2024-12-15
879,8046,Product damaged,275.13,Approved,2025-01-11
880,8061,Not as described,779.38,Approved,2025-06-09
881,8070,Not as described,233.58,Approved,2024-11-01
882,8071,Fabric quality poor,1477.04,Pending,2024-10-31
883,8074,Wrong size,2972.8,Approved,2025-02-09
